calle,x0,y0,x1,y1,mano,regla,hInicio,hFin
CHARRUA-58.4253496409734,-34.658586148333,-58.4247987764852,-34.6592645710825,derecho,PERMITIDO ESTACIONAR,0,24
CRAMER-58.4778354129562,-34.5419655685081,-58.4775132149742,-34.5426345809395,izquierdo,PERMITIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4244002837227,-34.658007521532,-58.4243915215297,-34.6580032735259,derecho,PROHIBIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4252353195236,-34.6584492647971,-58.4251660991058,-34.6584105456627,derecho,PROHIBIDO ESTACIONAR,0,24
FERNANDEZ DE LA CRUZ, F., GRAL. AV.-58.4338385750634,-34.6524952229022,-58.4343236511483,-34.6528797259004,izquierdo,PROHIBIDO ESTACIONAR,0,24
CHARRUA-58.4252766920003,-34.6585446887749,-58.4247258271926,-34.6592231111992,izquierdo,PERMITIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4239548952239,-34.6573702629349,-58.4247900862359,-34.6577485975065,derecho,PROHIBIDO ESTACIONAR,0,24
FERNANDEZ DE LA CRUZ, F., GRAL. AV.-58.4331454928893,-34.6519477881842,-58.43369380001,-34.6523824044157,izquierdo,PROHIBIDO ESTACIONAR,0,24
VIDAL-58.4769855974628,-34.5414956929698,-58.477306299379,-34.5408382315645,izquierdo,PERMITIDO ESTACIONAR,0,24
CHARRUA-58.4256238318514,-34.6582133387132,-58.4254067047383,-34.6583698536017,izquierdo,PERMITIDO ESTACIONAR,0,24
VIDAL-58.477366236043,-34.5407113414026,-58.4775477515534,-34.5403419025466,izquierdo,PERMITIDO ESTACIONAR,0,24
JARAMILLO-58.4725263138727,-34.5499789590601,-58.4718284124771,-34.5496147194322,izquierdo,PERMITIDO ESTACIONAR,0,24
PAROISSIEN-58.4727715257627,-34.5478937453053,-58.473574467172,-34.5481610671113,izquierdo,PERMITIDO ESTACIONAR,0,24
FERNANDEZ DE LA CRUZ, F., GRAL. AV.-58.4321782759379,-34.6511600590715,-58.4328286878309,-34.651702315331,izquierdo,PROHIBIDO ESTACIONAR,0,24
