fecha_conteo,dia_conteo,mes_conteo,anio_conteo,ubicacion_conteo,longitud_conteo,latitud_conteo,comuna_conteo,cantidad_carriles_via_conteos,especificacion_via_conteos,tipo_circulacion_via_conteos,sentido_circulacion_conteo,conteo_vehiculos
2025-06-26,26,6,2025,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,4,calle_avenida,doble,sur,7186
2025-07-03,3,7,2025,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,4,calle_avenida,doble,sur,7370
2025-07-10,10,7,2025,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,4,calle_avenida,doble,sur,6879
2025-07-17,17,7,2025,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,4,calle_avenida,doble,sur,7791
2025-07-24,24,7,2025,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,4,calle_avenida,doble,sur,8587
2025-07-31,31,7,2025,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,4,calle_avenida,doble,sur,8049
2025-01-03,3,1,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7174
2025-01-10,10,1,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7753
2025-01-17,17,1,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,6008
2025-01-24,24,1,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,4719
2025-01-31,31,1,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,6542
2025-02-07,7,2,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8534
2025-02-14,14,2,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7120
2025-02-21,21,2,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7119
2025-02-28,28,2,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7122
2025-03-06,6,3,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7518
2025-03-13,13,3,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8729
2025-03-20,20,3,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7218
2025-03-27,27,3,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8654
2025-04-03,3,4,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,9013
2025-04-10,10,4,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,9720
2025-04-17,17,4,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8854
2025-04-24,24,4,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8835
2025-05-01,1,5,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,5567
2025-05-08,8,5,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8428
2025-05-15,15,5,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8478
2025-05-22,22,5,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8371
2025-05-29,29,5,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8283
2025-06-05,5,6,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7652
2025-06-12,12,6,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8001
2025-06-19,19,6,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8378
2025-06-26,26,6,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8159
2025-07-03,3,7,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7800
2025-07-10,10,7,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7901
2025-07-17,17,7,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7845
2025-07-24,24,7,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,7565
2025-07-31,31,7,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8003
2025-01-03,3,1,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,27004
2025-01-10,10,1,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,28475
2025-01-17,17,1,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,28417
2025-01-24,24,1,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,27057
2025-01-31,31,1,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,29921
2025-02-07,7,2,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,30366
2025-02-14,14,2,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,28058
2025-02-21,21,2,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,30947
2025-02-28,28,2,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,30423
2025-03-06,6,3,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,32576
2025-03-13,13,3,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,29054
2025-03-20,20,3,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,26389
2025-03-27,27,3,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,34046
2025-04-03,3,4,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,31595
2025-04-10,10,4,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,33809
2025-04-17,17,4,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,32617
2025-04-24,24,4,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,33778
2025-05-01,1,5,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,26534
2025-05-08,8,5,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,32511
2025-05-15,15,5,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,33062
2025-05-22,22,5,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,33322
2025-05-29,29,5,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,32785
2025-06-05,5,6,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,32481
2025-06-12,12,6,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,29483
2025-06-19,19,6,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,31458
2025-06-26,26,6,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,30978
2025-07-03,3,7,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,30086
2025-07-10,10,7,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,28464
2025-07-17,17,7,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,30086
2025-07-24,24,7,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,30894
2025-07-31,31,7,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,31076
2025-01-03,3,1,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,5819
2025-01-10,10,1,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,5848
2025-01-17,17,1,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,5565
2025-01-24,24,1,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,4654
2025-01-31,31,1,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,6167
2025-02-07,7,2,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,6547
2025-02-14,14,2,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,6445
2025-02-21,21,2,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,6843
2025-02-28,28,2,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,7244
2025-03-06,6,3,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,7677
2025-03-13,13,3,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8139
2025-03-20,20,3,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,836
2025-03-27,27,3,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8108
2025-04-03,3,4,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,7706
2025-04-10,10,4,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8909
2025-04-17,17,4,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8012
2025-04-24,24,4,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,7426
2025-05-01,1,5,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,4643
2025-05-08,8,5,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8594
2025-05-15,15,5,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8013
2025-05-22,22,5,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8780
2025-05-29,29,5,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8289
2025-06-05,5,6,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8939
2025-06-12,12,6,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8445
2025-06-19,19,6,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8261
2025-06-26,26,6,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8136
2025-07-03,3,7,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8193
2025-07-10,10,7,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,7347
2025-07-17,17,7,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,7078
2025-07-24,24,7,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,7225
2025-07-31,31,7,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8247
2025-01-03,3,1,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2540
2025-01-10,10,1,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2641
2025-01-17,17,1,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2505
2025-01-24,24,1,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2034
2025-01-31,31,1,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2760
2025-02-07,7,2,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3099
2025-02-14,14,2,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2665
2025-02-21,21,2,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2805
2025-03-06,6,3,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3464
2025-03-13,13,3,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2890
2025-03-20,20,3,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2306
2025-04-24,24,4,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3371
2025-05-01,1,5,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,1268
2025-05-08,8,5,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3786
2025-05-15,15,5,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3351
2025-05-22,22,5,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3259
2025-05-29,29,5,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3285
2025-06-05,5,6,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3184
2025-06-12,12,6,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3103
2025-06-19,19,6,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3239
2025-06-26,26,6,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3023
2025-07-03,3,7,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3181
2025-07-10,10,7,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3157
2025-07-17,17,7,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2728
2025-07-24,24,7,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2658
2025-07-31,31,7,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,3319
2025-01-03,3,1,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,8073
2025-01-10,10,1,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7343
2025-01-17,17,1,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7436
2025-01-24,24,1,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,6332
2025-01-31,31,1,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7271
2025-02-07,7,2,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,8946
2025-02-14,14,2,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7568
2025-02-21,21,2,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7197
2025-02-28,28,2,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,6144
2025-03-06,6,3,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,5640
2025-03-13,13,3,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,6503
2025-03-20,20,3,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,5433
2025-03-27,27,3,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,6698
2025-04-03,3,4,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7067
2025-04-10,10,4,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7072
2025-04-17,17,4,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,8494
2025-04-24,24,4,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,6722
2025-05-01,1,5,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,4858
2025-05-08,8,5,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7116
2025-05-15,15,5,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7175
2025-05-22,22,5,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7510
2025-05-29,29,5,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7567
2025-06-05,5,6,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,8908
2025-06-12,12,6,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,8915
2025-06-19,19,6,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,8794
2025-06-26,26,6,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,8448
2025-07-03,3,7,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,8593
2025-07-10,10,7,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7922
2025-07-17,17,7,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,8187
2025-07-24,24,7,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,8030
2025-07-31,31,7,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,9205
2025-01-03,3,1,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,16365
2025-01-10,10,1,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,16760
2025-01-17,17,1,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17006
2025-01-24,24,1,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,15135
2025-01-31,31,1,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17192
2025-02-07,7,2,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17897
2025-02-14,14,2,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17801
2025-02-21,21,2,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17788
2025-02-28,28,2,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,18068
2025-03-06,6,3,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,18375
2025-03-13,13,3,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17731
2025-03-20,20,3,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,15179
2025-03-27,27,3,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,18301
2025-04-03,3,4,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,13002
2025-04-10,10,4,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,15240
2025-04-17,17,4,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,15013
2025-04-24,24,4,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,15527
2025-05-01,1,5,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,10397
2025-05-08,8,5,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,15538
2025-05-15,15,5,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,15306
2025-05-22,22,5,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,14983
2025-05-29,29,5,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,14546
2025-06-05,5,6,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17746
2025-06-12,12,6,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,16649
2025-06-19,19,6,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,18841
2025-06-26,26,6,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17440
2025-07-03,3,7,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17879
2025-07-10,10,7,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17171
2025-07-17,17,7,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17443
2025-07-24,24,7,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,16432
2025-07-31,31,7,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17600
2025-01-03,3,1,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,16986
2025-01-10,10,1,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,17040
2025-01-17,17,1,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,16245
2025-01-24,24,1,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,14555
2025-01-31,31,1,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,18462
2025-02-07,7,2,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,21264
2025-02-14,14,2,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,18821
2025-02-21,21,2,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,18465
2025-02-28,28,2,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,18224
2025-03-06,6,3,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,18623
2025-03-13,13,3,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,17677
2025-03-20,20,3,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,13529
2025-03-27,27,3,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,23490
2025-04-03,3,4,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,21162
2025-04-10,10,4,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,23089
2025-04-17,17,4,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,21658
2025-04-24,24,4,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,22630
2025-05-01,1,5,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,17047
2025-05-08,8,5,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,21444
2025-05-15,15,5,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,22109
2025-05-22,22,5,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,21775
2025-05-29,29,5,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,22082
2025-06-05,5,6,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,21172
2025-06-12,12,6,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,20738
2025-06-19,19,6,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,21111
2025-06-26,26,6,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,20046
